user_id,movie_id,movie_name,actors,release_time,score,movie_type,duration,release_place,cumulative_box_office
359,60164,宠物情人,张根硕 /金荷娜 /郑柔美,2011/11/10,7.3,喜剧,110分钟,韩国,暂无
493,46309,车票,吴奇隆 /左小青 /叶童,2009/5/8,5.8,剧情,104分钟,中国香港,42(万)
204,78616,不爱不散,邓丽欣 /何炅 /苏永康,2014/1/10,6.5,喜剧 / 爱情,95分钟,中国大陆,58(万)
209,16911,忠实的朋友,Lyudmila Shagalova /Aleksei Pokrovsky /Ludmila Genika-Chirkova,1954/4/20,6.9,喜剧,102分钟,苏联,暂无
183,329590,公民,Khaled El Nabaoui /艾格尼丝·布鲁根 /里兹万·曼吉,2012/10/27,7.1,剧情,120分钟,美国,暂无(万)
311,19453,蜥蜴,曹承佑 /姜惠贞 /姜信日,2006/9/21,6.9,爱情,117分钟,韩国,暂无
521,16577,踢到宝,梁朝伟 /黄秋生 /张艾嘉,1992/6/11,6.3,喜剧,88分钟,中国香港,暂无
469,6477,蛮荒的童话,张耀扬 /吴镇宇 /温碧霞,2009,6.5,喜剧 / 爱情,88分钟,中国香港,暂无
337,15963,瓦里安的战争,威廉·麦考德·赫特 /朱莉娅·奥蒙德 /马特·克拉文,2006/9/2,6.7,剧情 / 战争,121分钟,英国,暂无
592,14737,名剑,郑少秋 /徐少强 /陈琪琪,1980/8/14,7.5,动作,85分钟,中国香港,暂无
127,11684,年年有今日,梁家辉 /吴君如 /袁咏仪,1994,7.8,剧情,100分钟,中国香港,暂无
111,10904,天地雄心,刘德华 /李嘉欣 /黄秋生,1997/3/22,6.1,动作 / 犯罪 / 搞笑,107分钟,中国香港,暂无
283,15394,激情过后,梅兰尼·格里菲斯 /佩内洛普·安·米勒 /帕特里克·斯威兹,2000/7/7,6.1,喜剧 / 爱情,99分钟,"德国,美国",暂无
594,10934,爱人谋杀,迪克·鲍威尔 /克莱尔·特雷弗 /安妮·雪莉,1944/12/9,6.8,剧情 / 爱情 / 惊悚 / 犯罪,95分钟,美国,暂无
550,18849,孟父三迁之教,曹在显 /孙昌敏 /李俊,2004/3/26,6.1,喜剧,117分钟,韩国,暂无
455,39000,宫女,朴真熙 /林贞恩 /徐英姬,2007/10/18,6,悬疑,112分钟,韩国,暂无
276,28339,花园里的萤火虫,J.E. Meris /Gina Gheller /John Werkema,2011/10/12,6.8,剧情 / 家庭 / 伦理,120分钟,美国,暂无
259,7061,夏日情未了,郭富城 /关之琳 /黄一山,1993/10/7,6.7,爱情,94分钟,中国香港,暂无
504,20181,罗曼史,曹在显 /金智秀 /Eun-deok Jo,2006/3/9,6.4,爱情,106分钟,韩国,暂无
110,13418,七年很痒,叶山豪 /周俊伟 /蒋怡,2004/3/11,6.1,喜剧 / 爱情,90分钟,中国香港,暂无
244,37625,冰冻之河,梅丽莎·里奥 /米丝蒂·阿哈姆 /迈克尔·奥吉弗,2008/1/18,7.6,剧情 / 犯罪,97分钟,美国,暂无(万)
268,5652,三人世界,郑裕玲 /林子祥 /关之琳,1988/8/25,7.1,剧情 / 喜剧 / 爱情,93分钟,中国香港,暂无
240,36873,七月,艾米·斯马特 /陈国新 /蒂姆·周,2008/9/20,4.7,惊悚 / 恐怖,87分钟,美国,暂无
555,33364,地下拳击场,Shayshahn MacPherson /Robert Humphrey /Keith Greaves,2009/4/24,6,动作,105分钟,美国,暂无(万)
195,19631,绰头状元,许冠杰 /茅瑛 /苗可秀,1974/7/18,5.6,喜剧,115分钟,中国香港,暂无
486,52124,乱青春,李律 /姚安琪 /高炳权,2008/6/27,5.9,爱情,97分钟,中国台湾,暂无
173,54047,虎辫子,郑佩佩 /蔡弘 /矮子王,1974/7/5,6.6,动作,88分钟,中国香港,暂无
107,78064,青春雷锋,胡家华 /孙健淇 /种丹妮,2013/3/4,3.9,剧情 / 传记,101分钟,中国大陆,88(万)
488,56968,鬼马朱唇,Ku Fei /Jin-Jin Go /Hyeon-Ri Lee,1986/1/18,暂无评分,喜剧 / 爱情,87分钟,中国香港,暂无
305,78558,刺客,谢沅江 /Jackie Xie /周依晨,2013/12/26,7,剧情 / 动作,90分钟,"中国大陆,中国香港",7(万)
396,78941,入侵华尔街,多米尼克·珀塞尔 /爱德华·福隆 /约翰·赫德,2013/7/30,6.6,犯罪 / 剧情,98分钟,加拿大,暂无
538,64328,难得团聚,茱莉亚·达菲 /戴维·奥格登·施蒂尔斯 /柯比·海伯恩,2008/1/1,6.4,喜剧,86分钟,美国,暂无
251,75695,劫机惊魂,维尼·琼斯 /克雷格·法布拉斯 /兰迪·库卓,2012/7/31,5.2,动作 / 惊悚,90分钟,美国,暂无
326,202421,求恋期,张燊悦 /黎姿 /苏志威,1997/7/10,6.3,剧情 / 喜剧 / 爱情,95分钟,中国香港,暂无
272,120767,上天救命,曾志伟 /钟楚红 /秦祥林,1984/5/5,7.1,喜剧,91分钟,中国香港,暂无
537,27512,血之猎手,Kenneth Beck /Ian S. Takahashi /Christina Stacey,2007/4/28,4.6,动作 / 悬疑 / 惊悚 / 恐怖,94分钟,"美国,新西兰",暂无
354,38191,爱情牧场,海伦·米伦 /乔·佩西 /塞尔吉奥·佩里斯-门切塔,2010/6/30,7.1,剧情 / 喜剧 / 爱情 / 运动,117分钟,美国,暂无(万)
440,41742,游戏,Sang-rok Chu /Cheong-ho Jo /Hyeok-i Kim,2008/1/31,7.1,惊悚,116分钟,韩国,暂无
160,64887,守望者,赵成夏 /李帝勋 /朴正民,2010/10/11,6.7,剧情,117分钟,韩国,暂无
240,56260,情人眼里出西施,姜至奂 /李智雅 /姜灿阳,2009/11/5,5.2,喜剧 / 爱情,107分钟,韩国,暂无
497,64659,灵魂出窍,王伟平 /石兰 /马翎雁,1997/1/1,暂无评分,剧情,88分钟,中国大陆,暂无
530,233661,总统特工队,小库珀·古丁 /安吉·哈蒙 /詹姆斯·伍兹,2006/8/24,6.1,剧情 / 动作 / 犯罪,93分钟,"德国,美国,加拿大",暂无
345,248358,泳队惊魂,朱塔吾·帕塔拉刚普 /Thanapob Leeratanakajorn /朋抔·里拉塔纳卡邹,2014/8/7,6.9,青春 / 恐怖,112分钟,泰国,暂无
149,237400,痛苦与扭曲,诺妮·哈泽赫斯 /瑞斯·穆尔东 /Andrea Moore,2008/4/24,6.5,剧情 / 喜剧,90分钟,澳大利亚,暂无
349,237665,甜丝丝,郑祖 /郑中基 /张达明,2004/9/11,6.3,喜剧,100分钟,中国香港,暂无
468,230201,湖边疑云,劳拉·琳妮 /加布里埃尔·伯恩 /利亚·珀赛尔,2006/7/20,6.7,剧情 / 悬疑 / 惊悚 / 犯罪,123分钟,澳大利亚,暂无(万)
141,232799,孝子洞理发师,宋康昊 /文素丽 /李在应,2004/5/5,8,剧情 / 喜剧,116分钟,韩国,暂无
118,232392,越野狂飙,史蒂夫·豪威 /迈克尔·沃格尔 /卡梅隆·理查德森,2005/8/17,6.9,剧情 / 动作 / 爱情 / 运动,80分钟,美国,暂无(万)
352,193868,贵在真诚,玛格丽特·鲁斯福德 /理查德·沃迪斯 /瓦尔特·胡德,1952/6/2,7.6,剧情 / 喜剧,95分钟,英国,暂无
228,236673,废柴同盟,秦煌 /卢海鹏 /吴镇宇,2001/11/15,7,喜剧,86分钟,中国香港,暂无
372,124453,冷面狙击手,张敏 /黄锦江 /王敏德,1991/11/14,6.9,动作,89分钟,中国香港,暂无
529,225594,战场上的小人球,Topi Majaniemi /玛丽亚·朗德奎斯特 /玛拉雅娜·迈雅拉,2005/9/30,8.3,剧情 / 战争,111分钟,"芬兰,瑞典",暂无
512,237150,死亡契约,约翰·库萨克 /摩根·弗里曼 /克里·约翰逊,2006/10/9,6.2,动作 / 犯罪 / 剧情,96分钟,德国、美国,暂无
407,71934,简·曼斯费尔德的汽车,凯文·贝肯 /雷·史蒂文森 /罗伯特·杜瓦尔,2012/2/14,6.7,剧情,122分钟,美国,暂无(万)
160,17466,冲激21,艾迪 /罗兰 /张国荣,1982/9/30,7,剧情,92分钟,中国香港,暂无
517,31256,三看御妹刘金定,丁赛君 /李嫱 /夏梦,1962/4/18,8.2,戏曲 / 喜剧 / 爱情,119分钟,中国香港,暂无
154,44761,老男孩,罗伯特·汉森 /沙汀·罗尼 /Sally M?rk,2009/11/20,8,剧情 / 喜剧,95分钟,丹麦，瑞典,暂无
377,73606,马屁王,宋清晨 /车胜元 /李炳俊,2012/6/21,6.4,喜剧,118分钟,韩国,暂无
337,129315,听不到的说话,刘青云 /马斯晨 /黄斌,1986/3/6,8,剧情,91分钟,中国香港,暂无
531,16079,时空特警2,杰森·斯考特·李 /托马斯·伊安·格里菲斯 /玛丽·佩吉·科勒尔,2003/9/30,4.4,动作 / 科幻,81分钟,美国,暂无
338,16901,追击神鹰一号,鲁格·豪尔 /特里萨·兰德尔 /马克·达卡斯考斯,2006/1/17,4.4,动作 / 战争,88分钟,美国,暂无
182,38392,电话情缘,杰西·麦特卡尔菲 /莎拉·福斯特 /施芮娅·萨兰,2008/10/31,7.2,爱情,106分钟,美国,暂无(万)
329,38098,谢利,米歇尔·菲佛 /鲁伯特·弗兰德 /凯西·贝茨,2009/2/10,7.1,爱情,86分钟,"英国,法国,德国",暂无(万)
545,46244,初恋从打嗝开始,肯·勒基 /Adam J. Bernstein /Lauren Summers,2009,6.1,喜剧,89分钟,美国,暂无
210,50920,我爱一碌葛,陈雅伦 /李丽珍 /郑中基,2002/11/21,5.7,爱情 / 喜剧,79分钟,中国香港,暂无
124,76530,一百分的吻,王柏杰 /杨谨华 /萧亚轩,2012/1/6,7.1,剧情 / 爱情 / 短片,60分钟,中国台湾,暂无
471,249829,无招胜有招,刘家勇 /王青 /石天,1979/12/30,5,动作 / 喜剧,90分钟,中国大陆,暂无
340,192505,非常线之女,田中绢代 /冈让司 /Koji Mitsui,1933/4/27,7.5,剧情 / 爱情 / 犯罪,89分钟,日本,暂无
384,265733,国风,裴艳玲 /阮玲玉 /郑君里,1935,6.3,剧情,104分钟,中国大陆,暂无
290,41826,坦纳大厅,鲁妮·玛拉 /乔治雅·金 /布丽·拉尔森,2009/10/9,6.2,剧情,96分钟,美国,暂无(万)
365,64047,猎云号,让·索斯尼科 /Max Tidof /Manuel Witting,2009/1/1,暂无评分,剧情 / 灾难,92分钟,德国,暂无
173,64541,街尾之宅,詹妮弗·劳伦斯 /伊丽莎白·苏 /麦克斯·泰瑞奥,2012/9/21,6.1,惊悚 / 恐怖,101分钟,"美国,加拿大",暂无(万)
238,53830,雪场女孩,菲丽希缇·琼斯 /爱德·维斯特维克 /比尔·奈伊,2011/3/16,6.7,喜剧,97分钟,英国,暂无
524,68800,真心话大冒险,Tom Kane /杰森·马扎 /连姆·博伊尔,2012/8/6,6.1,恐怖 / 悬疑,95分钟,英国,暂无
389,258739,忌廉沟鲜奶,艾迪 /严秋华 /叶德娴,1981/7/1,7.5,剧情,94分钟,中国香港,暂无
384,308569,有人说爱我,吴奇隆 /朱茵 /齐沚瑶,2001/3/8,6.7,喜剧 / 爱情,94分钟,中国香港,暂无
273,364071,地库婴啼,艺小高 /霍文泽 /张宏博,2015,暂无评分,悬疑 / 惊悚 / 恐怖,82分钟,中国大陆,暂无
354,78056,阿嬷的梦中情人,蓝正龙 /安心亚 /王柏杰,2013/2/22,6.9,喜剧 / 爱情,125分钟,中国台湾,43(万)
204,20004,大河,小田切让 /Tracy Ahumada /Alyssa Black,2006/1/20,7.2,剧情,104分钟,"美国,日本",暂无
176,263332,情海重吻,汤天绣 /王乃东 /王谢燕,1929,5.9,剧情 / 爱情,60分钟,中国大陆,暂无
551,116389,跆拳震九州,茅瑛 /黄家达 /李俊九,1973/9/9,6.1,剧情 / 动作 / 战争,95分钟,"中国香港,韩国",暂无
462,58553,深夜调频,秀爱 /马东锡 /Min Kyu Kim,2010/10/14,6.2,犯罪 / 惊悚,106分钟,韩国,暂无
591,60973,二楼的恶人,韩石圭 /金惠秀 /申东浩,2010/11/25,6.3,喜剧 / 惊悚,115分钟,韩国,暂无
450,78094,人间蒸发,钟丽缇 /柳岩 /李灿森,2013/4/28,7,悬疑 / 惊悚,90分钟,"中国大陆,中国香港",433(万)
223,69168,套利交易,理查·基尔 /蒂姆·罗斯 /布里特·马灵,2012/9/14,6.7,剧情 / 惊悚,100分钟,美国,暂无(万)
104,70203,爸爸,Peyton Townsend /Angela Azar /Holly Britt,2012/2/2,6.5,剧情,118分钟,韩国,暂无
594,235567,威尼斯神偷,罗洛·韦克斯 /吉姆·卡特 /瓦妮莎·雷德格瑞夫,2006/1/5,6.4,冒险 / 剧情 / 家庭,98分钟,德国,暂无
451,46825,精彩的一天,河正宇 /全度妍 /崔日华,2008/9/25,7.2,爱情,123分钟,韩国,暂无
455,40592,爱受伤,凯瑞-安·莫斯 /詹尼安·吉劳法罗 /珍娜·艾夫曼,2010/3/19,6.3,喜剧 / 爱情,90分钟,美国,暂无
522,38272,战时冬天,马汀·雷克梅尔 /梅乐蒂·克蕾沃 /约里克·范·韦杰宁根,2008/11/27,7.9,剧情 / 历史 / 战争,103分钟,"荷兰,比利时",暂无(万)
379,234806,预知感能,姜信日 /姜声振 /赵庆勋,2004/10/15,5.6,动作,118分钟,韩国,暂无
324,220826,不死情谜,黎明 /濑户朝香 /尹子维,2001/9/27,6.9,剧情 / 爱情 / 惊悚 / 犯罪,107分钟,中国香港,暂无
209,120013,波牛,元彪 /张国强 /李赛凤,1983/10/11,7.3,动作 / 喜剧,91分钟,中国香港,暂无
221,236059,机械特工,本·克劳斯 /Ivan Petrushinov /奥利维亚·李,2005/10/3,5.7,剧情 / 动作 / 惊悚,94分钟,"德国,美国",暂无
206,54548,亡命边缘,尼克·斯塔尔 /罗丝·麦高恩 /艾米·斯马特,2010/12/3,4.6,爱情 / 悬疑 / 惊悚 / 奇幻,93分钟,美国,暂无
157,69839,人各为己,维果·莫腾森 /Carolina Román /Oscar Alegre,2012/8/30,6.3,剧情,115分钟,"阿根廷,西班牙,德国",暂无
389,46800,单车上路,韩孝周 /李英勋 /金应洙,2008/8/7,6.8,剧情 / 爱情,88分钟,韩国,暂无
516,248914,幸福很囧,章小军 /张希爱 /慕钰华,2015/10/29,6.7,喜剧 / 爱情 / 家庭,94分钟,中国大陆,24(万)
515,233714,跑马地的月光,张智霖 /佘诗曼 /苏永康,2000/12/7,7.7,爱情,90分钟,中国香港,暂无
221,228865,杀人命盘,贾斯汀·钱伯斯 /罗宾·汤尼 /罗瑞·卡尔金,2006/3/17,6.6,剧情 / 悬疑 / 惊悚 / 恐怖,92分钟,美国,暂无(万)
474,198386,末路狂花,李赛凤 /杨丽菁 /大岛由加利,1993/9/23,6.8,动作,98分钟,中国香港,暂无
354,78614,完美超越,季晨 /闫硕 /刘思佑,2014/1/5,7.1,剧情 / 喜剧,105分钟,中国大陆,219(万)
536,78881,复仇战士,盖瑞·丹尼尔斯 /芭芭拉·克兰普顿 /布赖恩·詹尼斯,2008/1/18,3.8,动作 / 科幻 / 西部,89分钟,美国,150(万)
155,78146,太阳脸,郭晓桐 /吴毅 /王慕容,2013/5/31,5.9,剧情 / 家庭 / 战争,91分钟,中国大陆,12(万)
206,78131,王牌情敌,黄宗泽 /谢天华 /徐子珊,2013/6/4,7,喜剧 / 爱情,98分钟,中国香港,1162(万)
583,70401,你是否依然爱我,谭俊彦 /赖雅妍 /冼色丽,2011/6/24,6.3,剧情 / 爱情,94分钟,中国台湾,暂无
389,116400,铁汉柔情,恬妮 /胡锦 /石天,1975/9/12,6.5,动作,101分钟,中国香港,暂无
364,44150,《慌失失》,吴耀汉 /唐菁 /方洁玲,1979/10/4,6.6,喜剧,96分钟,中国香港,暂无
477,43520,思想问题,袁之远 /农中南 /潘锐,1950/1/1,5.5,剧情,113分钟,中国大陆,暂无
567,69300,寄生灵,韩多感 /朴善英 /鲁敏宇,2011/8/4,5.6,惊悚 / 恐怖,77分钟,韩国,暂无
369,41747,狂欢之夜,尤里·别洛夫 /Georgi Kulikov /瓦连京·布雷列耶夫,1956/12/29,7.1,喜剧 / 爱情 / 音乐,78分钟,苏联,暂无
508,37311,庇护所,朱丽安?摩尔 /乔纳森·莱斯·梅耶斯 /弗兰西丝·康罗伊,2013/3/1,6.4,恐怖 / 悬疑 / 惊悚,108分钟,美国,暂无
165,39144,黑道之无悔今生,关智斌 /吴浩康 /蒋雅文,2008/1/1,6.1,剧情,90分钟,中国香港,暂无
510,248797,不为人知的秘密,Aria Alpert /Ruben Anders /罗珊娜·阿奎特,2001/1/24,7,剧情,120分钟,美国,暂无
171,248748,藏起你的笑脸,克拉克·米德尔顿 /Ryan Jones /Nathan Varnson,2013/4/21,6.8,剧情 / 儿童,81分钟,美国,暂无
525,227149,超级特工,文森特·卡索 /莫妮卡·安娜·玛丽亚·贝鲁奇 /安德烈·杜索里埃,2004/3/31,6,动作 / 犯罪 / 惊悚,109分钟,法国、意大利、西班牙,暂无
459,79096,指尖太阳,曾美玲 /王涛涛 /江捍东,2012/9/25,7.1,儿童 / 剧情,89分钟,中国大陆,6(万)
438,78752,男人使用说明书,吴政世 /李诗英 /金俊成,2013/2/14,6.9,爱情 / 喜剧,116分钟,韩国,暂无
477,63673,曼谷奔逃,肖恩·法瑞斯 /丹尼·戴尔 /Dylan W. Baker,2010/1/1,4.1,动作,87分钟,美国,暂无
140,59978,禽兽,郑锡元 /全世红 /李罗利,2011/7/28,5.1,动作 / 惊悚,93分钟,韩国,暂无
373,63722,罗格河,米歇尔·佩吉 /迈克尔·鲁克 /Art Alexakis,2012/1/16,3.7,惊悚 / 恐怖,81分钟,美国,暂无
503,78078,不要迷恋姐,刘栋升 /尹博林 /钟萱,2013/3/8,5.8,喜剧 / 爱情,95分钟,中国大陆,9(万)
557,67161,咖啡,朴熙顺 /金素妍 /柳善,2012/3/15,5.7,惊悚 / 悬疑 / 历史,116分钟,韩国,暂无
424,72123,公主的诱惑,赵柯 /黄又南 /邓丽欣,2013/10/25,6.3,喜剧 / 爱情,98分钟,中国大陆,153(万)
101,55656,坡州,瑞雨 /李善均 /沈李英,2009/10/10,6.7,剧情,111分钟,韩国,暂无
326,50026,狂热的爱情,Shellie Marie Shartzer /David Fuqua /Zach Duensing,2008/1/1,5.3,喜剧 / 爱情 / 恐怖 / 奇幻,105分钟,美国,暂无
506,58900,三角,高冈奏辅 /田畑智子 /仲野太贺,2010/6/26,6.8,爱情 / 喜剧 / 剧情,99分钟,日本,暂无
452,40240,犬杀,宋茹惠 /李晓佳 /张启德,1996/1/1,5.4,剧情,90分钟,中国大陆,暂无
503,37626,通缉英雄,小库珀·古丁 /雷·利奥塔 /诺曼·瑞杜斯,2008/3/28,5.4,动作 / 犯罪 / 剧情,94分钟,美国,暂无
177,38736,夜夜伴肥娇,陈友 /吴君如 /吴家丽,1992/1/23,5,剧情 / 喜剧 / 爱情 / 犯罪,86分钟,中国香港,暂无
440,35090,头师傅一体3,李成宰 /孙昌敏 /徐智慧,2007/9/20,5.5,喜剧,110分钟,韩国,暂无
369,29738,球迷总动员,Adalberto Jr. /Ahmed Alansar /Tano Alansar,2006/2/13,7.6,喜剧,88分钟,"西班牙,德国",暂无
156,37181,魔力大篷车,路易斯·杜索尔 /玛丽·吉兰 /安托万·迪莱里,2008/10/22,7.4,喜剧,91分钟,法国,暂无
595,36881,应召女郎之死,欧瑞迪克戴维斯 /Sonny Sison /Dan Marshall,2012/6/15,5.2,动作 / 爱情 / 惊悚,83分钟,美国,暂无
294,37814,蒂伯巴赫村的孩子们,热拉尔·德帕迪约 /卡洛尔·布盖 /艾力克·高敦,2008/12/17,7.7,冒险 / 家庭,95分钟,法国,暂无
599,225485,腐蚀,崔超明 /宏霞 /俞仲英,1950/2/1,7.5,剧情,146分钟,中国大陆,暂无
370,3534,六福客栈,英格丽·褒曼 /库尔德·于尔根斯 /理查德·沃迪斯,1958/12/11,7.4,传记 / 剧情 / 战争,158分钟,美国,暂无
221,250988,不了情,陈燕燕 /刘琼 /林榛,1947,6.7,剧情,93分钟,中国大陆,暂无
167,279174,南海的早晨,胡乐佩 /李亚林 /史可夫,1964/2/1,暂无评分,剧情 / 战争,87分钟,中国大陆,暂无
328,338688,大地重光,田世凯 /王琪 /李农,1950/2/1,暂无评分,剧情,86分钟,中国大陆,暂无
149,277918,魔术师的奇遇,陈强 /程之 /顾建平,1962/2/1,7.5,剧情 / 喜剧,47分钟,中国大陆,暂无
165,8138,伸冤记,亨利·方达 /维拉·迈尔斯 /安东尼·奎尔,1956/12/13,7.6,剧情 / 犯罪 / 黑色电影,105分钟,美国,暂无
465,275683,无名岛,李百万 /方辉 /李孟尧,1959/2/1,暂无评分,惊悚 / 战争,85分钟,中国大陆,暂无
501,30512,奇袭,张勇手 /邢吉田 /曲云,1960/1/1,7.9,战争,74分钟,中国大陆,暂无
493,104834,船长二世,巴斯特·基顿 /汤姆·麦奎尔 /欧内斯特·托伦斯,1928/4/5,8.1,动作 / 喜剧 / 剧情,71分钟,美国,暂无
452,22156,锦上添花,韩非 /赵子岳 /田烈,1962/1/1,8.1,喜剧 / 剧情,71分钟,中国大陆,3(万)
119,279025,女跳水队员,张克镜 /曾绍美 /王应辅,1964/2/1,6.9,剧情 / 运动,92分钟,中国大陆,暂无
528,266032,都市风光,唐纳 /周伯勋 /吴茵,1935,7.6,喜剧 / 音乐,92分钟,中国大陆,暂无
530,275044,兰兰和冬冬,丁然 /束夷 /史久峰,1958/2/1,8,剧情,130分钟,中国大陆,暂无
402,278549,自有后来人,齐桂荣 /赵子宽 /车毅,1966/2/1,7.6,剧情 / 战争,97分钟,中国大陆,暂无
582,270259,红河,约翰·韦恩 /蒙哥马利·克利夫特 /沃尔特·布伦南,1948/8/26,7.2,动作 / 西部 / 冒险,133分钟,美国,暂无
236,3725,待客之道,乔·基顿 /Kitty Bradbury /巴斯特·基顿,1923/11/19,8.3,喜剧 / 爱情 / 惊悚,74分钟,美国,暂无
407,890,祝福,白杨 /魏鹤龄 /李景波,1956/2/1,7.5,剧情,100分钟,中国大陆,3(万)
247,273798,为了和平,白杨 /冯笑 /齐衡,1956/2/1,6.8,剧情,106分钟,中国大陆,暂无
490,274413,地下尖兵,浦克 /李林 /张园,1957/2/1,7.2,剧情,93分钟,中国大陆,暂无
384,13877,红气球,Paul Perey /René Marion /Sabine Lamorisse,1956/10/15,8.3,短片 / 家庭 / 奇幻,34分钟,法国,暂无
538,356416,六七八九之乡村杀马特,祥子 /马宝乐 /李成志,2015/12/18,暂无评分,喜剧,75分钟,中国大陆,暂无
311,2805,无法松的一生,三船敏郎 /高峰秀子 /芥川比吕志,1958/4/22,8.4,剧情,103分钟,日本,暂无
459,14118,我的舅舅,雅克·塔蒂 /让·皮埃尔·佐拉 /阿德里安娜·色万提,1958/5/9,7.9,喜剧,116分钟,"意大利,法国",暂无
391,351099,一路有戏,武虹言 /谭京京 /郑卫东,2015/9/28,4.5,喜剧,81分钟,中国大陆,暂无
297,279237,独立大队,郭振清 /庞学勤 /中叔皇,1964/4/7,7.5,剧情,100分钟,中国大陆,暂无
141,79003,新女性,阮玲玉 /郑君里 /王乃东,1935/2/3,7.9,剧情,105分钟,中国大陆,暂无
148,276178,柯山红日,李冰 /董志远 /张越男,1960/2/1,暂无评分,戏曲,105分钟,中国大陆,暂无
402,276253,为了六十一个阶级弟兄,崔嵬 /田方 /谢添,1960/2/1,7,剧情,58分钟,中国大陆,暂无
197,20514,攻克柏林,米哈伊尔·格洛瓦尼 /弗拉基米尔·萨韦利耶夫 /鲍里斯·安德列耶夫,1950/1/21,5.9,剧情 / 战争,151分钟,苏联,暂无
414,38129,母与子,安妮特·贝宁 /娜奥米·沃茨 /凯丽·华盛顿,2009/9/14,7.8,剧情 / 爱情,125分钟,美国，西班牙,暂无(万)
593,14286,乡村牧师日记,妮可·茂瑞 /Antoine Balpêtré /让·达奈,1951/2/7,8,剧情,115分钟,法国,暂无(万)
470,273688,国庆十点钟,印质明 /赵子宽 /贺小书,1956/2/1,6.1,犯罪,94分钟,大陆,暂无
502,278532,满意不满意,方笑笑 /张幻尔 /顾月娥,1963/2/1,6.9,喜剧,86分钟,中国大陆,暂无
496,109095,沙漠之狐,詹姆斯·梅森 /塞德里克·哈德威克 /卢瑟·艾德勒,1951/10/17,8.1,动作 / 剧情 / 战争 / 传记,88分钟,美国,暂无
370,78440,铁血娇娃,邹兆龙 /余男 /释彦能,2013/11/1,7.2,动作 / 惊悚 / 冒险,96分钟,中国大陆,491(万)
361,362,李双双,张瑞芳 /仲星火 /张文蓉,1962/3/12,7.6,剧情 / 喜剧,98分钟,中国大陆,4(万)
329,193363,与我同行,平·克劳斯贝 /巴里·菲茨杰拉德 /弗兰克·麦休,1944/5/3,7.8,剧情 / 喜剧,130分钟,美国,暂无
584,246013,挑战者联盟,鲁伯特·格林特 /彼得·塞拉菲诺威茨 /罗伯·布莱顿,2014/9/5,8.4,动画 / 冒险 / 运动,106分钟,"西班牙,阿根廷,印度,美国",595(万)
327,268867,渔家女,周璇 /顾也鲁 /梁新,1943,6.3,爱情,106分钟,中国大陆,暂无
126,33066,捕狼人生,赵德成 /姚安濂 /韦国春,1996/12/15,6.6,家庭 / 犯罪 / 冒险,84分钟,中国大陆,暂无
219,3212,凄艳断肠花,格利高里·派克 /查尔斯·劳顿 /查尔斯·科本,1947/12/29,7.1,惊悚 / 犯罪,125分钟,美国,暂无
307,78726,恋者多喜欢,胡兵 /刘涛 /马静怡,2014/3/7,7,喜剧 / 爱情,90分钟,中国大陆,30(万)
456,343210,选角风云,莱昂纳多·迪卡普里奥 /罗伯特·德尼罗 /布拉德·皮特,2015/10/28,6.7,短片,16分钟,美国,暂无
512,275538,锡城的故事,马天庆 /蔺娜 /田烈,1959/2/1,暂无评分,剧情,94分钟,中国大陆,暂无
256,15701,化骨龙与千年虫,张家辉 /李修贤 /张瑞哲,1999/11/5,5.9,剧情 / 动作,91分钟,中国香港,暂无
191,35280,泄密的心,乔什·卢卡斯 /琳娜·海蒂 /布莱恩·考克斯,2009/4/24,5.6,剧情 / 恐怖 / 惊悚,92分钟,美国,暂无
394,220897,车神,萨加莫尔·斯蒂芬南 /彼德·杨波拉德·希尔斯 /黛安·克鲁格,2004/8/26,7.2,动作 / 体育,103分钟,法国,400(万)
450,8763,我爱法拉利,周慧敏 /邵仲衡 /朱永龙,1994/1/1,6.9,剧情 / 犯罪,90分钟,中国台湾,暂无
302,246116,环城七十里,Junda Chen /Xiyan Sun /陈俊达,2014/9/19,7,剧情,93分钟,中国大陆,暂无
338,113688,云海玉弓缘,白萩 /陈思思 /傅奇,1966/1/20,7,动作,107分钟,中国香港,暂无
404,250200,海底两万里,Lois Alexander /Curtis Benton /Wallace Clarke,1916/12/24,6.9,动作 / 冒险,105分钟,美国,暂无
318,246323,分手木马计,王一 /张妙儿 /高瑕,2014/11/29,6.7,喜剧 / 爱情,85分钟,中国大陆,暂无
509,67391,六楼的女人,法布莱斯·鲁奇尼 /娜塔丽娅·沃拜克 /卡门·毛拉,2011/2/16,7.8,喜剧,104分钟,法国,暂无(万)
400,13656,我心遗忘的节奏,罗曼·达瑞斯 /尼尔斯·阿莱斯楚普 /乔纳森·扎凯,2005/3/16,7.7,犯罪 / 剧情,107分钟,法国,暂无
276,23037,工厂女孩,西耶娜·米勒 /盖·皮尔斯 /伊里纳·道格拉斯,2006/12/29,7.5,剧情 / 传记,90分钟,美国,暂无(万)
447,78069,郑和1405：魔海寻踪,张靓颖 /童自荣 /童自荣,2013/11/29,7,动画 / 奇幻 / 冒险,102分钟,中国大陆,139(万)
254,41000,还乡日记,白杨 /阳华 /耿震,1947,7.9,剧情,112分钟,中国大陆,暂无
